Local time,Open,High,Low,Close,Volume
02.09.2016 23:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 00:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 01:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 02:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 03:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 04:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 05:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 06:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 07:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 08:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 09:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 10:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 11:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 12:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 13:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 14:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 15:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 16:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 17:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 18:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 19:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 20:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 21:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 22:00:00.000,1.11539,1.11539,1.11539,1.11539,0
03.09.2016 23:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 00:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 01:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 02:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 03:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 04:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 05:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 06:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 07:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 08:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 09:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 10:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 11:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 12:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 13:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 14:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 15:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 16:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 17:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 18:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 19:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 20:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 21:00:00.000,1.11539,1.11539,1.11539,1.11539,0
04.09.2016 22:00:00.000,1.11559,1.11565,1.11534,1.11547,3121.6101
04.09.2016 23:00:00.000,1.11547,1.11571,1.11528,1.11566,19523.0801
05.09.2016 00:00:00.000,1.11567,1.11591,1.11566,1.11580,16809.2402
05.09.2016 01:00:00.000,1.11580,1.11657,1.11576,1.11576,27595.4609
05.09.2016 02:00:00.000,1.11576,1.11627,1.11569,1.11576,26642.0098
05.09.2016 03:00:00.000,1.11576,1.11693,1.11561,1.11645,29188.7695
05.09.2016 04:00:00.000,1.11645,1.11671,1.11622,1.11665,25639.3691
05.09.2016 05:00:00.000,1.11665,1.11746,1.11625,1.11746,30011.0098
05.09.2016 06:00:00.000,1.11745,1.11802,1.11695,1.11777,38112.6406
05.09.2016 07:00:00.000,1.11777,1.11824,1.11741,1.11763,40307.3281
05.09.2016 08:00:00.000,1.11762,1.11784,1.11700,1.11759,53072.0586
05.09.2016 09:00:00.000,1.11759,1.11822,1.11655,1.11679,62813.1016
05.09.2016 10:00:00.000,1.11678,1.11720,1.11643,1.11657,45725.0391
05.09.2016 11:00:00.000,1.11657,1.11667,1.11536,1.11639,60658
05.09.2016 12:00:00.000,1.11638,1.11648,1.11595,1.11619,46415.3008
05.09.2016 13:00:00.000,1.11618,1.11625,1.11541,1.11547,56279.7617
05.09.2016 14:00:00.000,1.11547,1.11550,1.11395,1.11447,53347.1094
05.09.2016 15:00:00.000,1.11447,1.11513,1.11416,1.11417,51759.1016
05.09.2016 16:00:00.000,1.11418,1.11504,1.11414,1.11504,41016.3516
05.09.2016 17:00:00.000,1.11504,1.11533,1.11496,1.11528,31421.6699
05.09.2016 18:00:00.000,1.11529,1.11538,1.11509,1.11520,6416.3599
05.09.2016 19:00:00.000,1.11521,1.11522,1.11486,1.11488,1992.9
05.09.2016 20:00:00.000,1.11487,1.11524,1.11479,1.11479,2068.02
05.09.2016 21:00:00.000,1.11479,1.11512,1.11467,1.11468,12478.6904
05.09.2016 22:00:00.000,1.11467,1.11495,1.11460,1.11472,3597.1101
05.09.2016 23:00:00.000,1.11472,1.11523,1.11469,1.11481,15232.7002
06.09.2016 00:00:00.000,1.11481,1.11514,1.11452,1.11504,19470.1094
06.09.2016 01:00:00.000,1.11504,1.11515,1.11436,1.11445,27344.3496
06.09.2016 02:00:00.000,1.11445,1.11524,1.11425,1.11451,29886.9805
06.09.2016 03:00:00.000,1.11451,1.11576,1.11409,1.11554,31337.2695
06.09.2016 04:00:00.000,1.11554,1.11562,1.11504,1.11545,24872.8496
06.09.2016 05:00:00.000,1.11545,1.11559,1.11465,1.11465,29986.8105
06.09.2016 06:00:00.000,1.11465,1.11495,1.11449,1.11469,30198.9707
06.09.2016 07:00:00.000,1.11468,1.11562,1.11454,1.11529,44734.8516
06.09.2016 08:00:00.000,1.11529,1.11693,1.11524,1.11599,70769.1797
06.09.2016 09:00:00.000,1.11600,1.11684,1.11592,1.11637,65615.0625
06.09.2016 10:00:00.000,1.11637,1.11655,1.11616,1.11642,52272.2188
06.09.2016 11:00:00.000,1.11641,1.11692,1.11639,1.11671,53627.9219
06.09.2016 12:00:00.000,1.11672,1.11693,1.11588,1.11596,57451.6484
06.09.2016 13:00:00.000,1.11596,1.11641,1.11544,1.11593,83887.6875
06.09.2016 14:00:00.000,1.11594,1.11681,1.11580,1.11623,72441.5078
06.09.2016 15:00:00.000,1.11626,1.12558,1.11626,1.12386,132143.5313
06.09.2016 16:00:00.000,1.12386,1.12449,1.12256,1.12363,78642.2109
06.09.2016 17:00:00.000,1.12363,1.12486,1.12348,1.12406,49250.7813
06.09.2016 18:00:00.000,1.12406,1.12578,1.12406,1.12569,50826.7305
06.09.2016 19:00:00.000,1.12569,1.12631,1.12469,1.12559,53526.0781
06.09.2016 20:00:00.000,1.12560,1.12566,1.12446,1.12482,36891.8203
06.09.2016 21:00:00.000,1.12482,1.12574,1.12480,1.12550,18417.9199
06.09.2016 22:00:00.000,1.12550,1.12557,1.12480,1.12486,5389.9902
06.09.2016 23:00:00.000,1.12486,1.12515,1.12435,1.12443,27987.4297
07.09.2016 00:00:00.000,1.12443,1.12558,1.12437,1.12457,28435.0391
07.09.2016 01:00:00.000,1.12458,1.12536,1.12431,1.12432,39699.6914
07.09.2016 02:00:00.000,1.12432,1.12467,1.12332,1.12458,38687.6602
07.09.2016 03:00:00.000,1.12458,1.12542,1.12445,1.12531,20919.3496
07.09.2016 04:00:00.000,1.12531,1.12579,1.12510,1.12511,26316.1406
07.09.2016 05:00:00.000,1.12511,1.12565,1.12487,1.12519,29681.8691
07.09.2016 06:00:00.000,1.12519,1.12572,1.12495,1.12522,26221.8105
07.09.2016 07:00:00.000,1.12523,1.12653,1.12498,1.12498,49707.2305
07.09.2016 08:00:00.000,1.12498,1.12518,1.12404,1.12410,63954.9219
07.09.2016 09:00:00.000,1.12411,1.12476,1.12360,1.12396,56962.3789
07.09.2016 10:00:00.000,1.12396,1.12436,1.12362,1.12391,55579.1289
07.09.2016 11:00:00.000,1.12391,1.12517,1.12357,1.12481,62905.7891
07.09.2016 12:00:00.000,1.12480,1.12515,1.12377,1.12377,55414.8086
07.09.2016 13:00:00.000,1.12377,1.12508,1.12290,1.12451,72055.1563
